title,comment,rating
12 Angry Men,"I hope that people don't see the score without reading the reviews as much as I think they do. Believe me, I find that you can still enjoy a movie, even respect it, without liking it. This is definitely the case with 12 Angry men. While I can enjoy the experience of watching the film, I've come to the rather unpopular opinion that this is not a great film. 12 Angry men works far better as a stage play, than a movie. As a film, it's quit uninspired and lacking emotion. The dialogue being as uninteresting as your least favorite math class, this is only accentuated by the fact that this film attempts to carry itself on dialogue and performance. Another problem comes right from the name itself; 12. The 12 angry men in the film are mostly indiscernible from each other, excluding a select few. While on stage the characters can show a lot of complexity with each actor playing off of each others emotions and bringing something new to performances each night, the film is lacking in character development.",2
12 Angry Men,"The film Twelve Angry Men did not interest me as much as I thought it would. I cannot get myself to pay attention to old-fashioned movies, mostly because the older films are in black and white. With this movie being so old, the audio and sound system had very poor quality. I'm so used to listening and watching new movies with such amazing quality, that when I have to watch an old film, I lose interest very quickly. The actors in this film were not good in my opinion. They did not show different emotions to make the acting seem more realistic. Lastly, it was difficult to follow along during the film because the characters had no names. Even though I disliked a lot about the film; there are still a few things I enjoyed about it. One of them being the main idea of the film, I enjoyed the main idea because it was about a crime. Crime stories are one of my favorite genres. An interesting point that I noticed was that the movie and the written play reminded me of philosophy because the jurors would never know the exact answer or what actually happened. It was also brought to my attention of how often the votes changed throughout the film. This showing that there were good points and examples to cause the jurors to change their votes. Lastly, it's interesting that the only action that was given throughout the movie was Juror No. 10's yelling. This review shows what I enjoyed about the film, what I found interesting and lastly what I disliked about the film and written play 'Twelve Angry Men'.",3
12 Angry Men,"As a team of film critics, we recently went to the cinema to see a broadcast of the movie ""12 angry men"" and God, what a great film for octogenarians! Maybe to give you our opinion about it, we must put this dud into context.

12 angry men or ""12 hommes en colère"" in French, is a 1957 American courtroom drama film directed by Sidney Lumet and based on the eponymous piece of theatre of 1954 written by Reginald Rose. As Lumet is a filmmaker known for his tragedies and critics of American justice system, we were, as fans waiting for a harrowing masterpiece! But we think that our small introduction made you understand that we were disappointed.

The movie unfolds in a jury room in which 12 jurors are deliberating the case of an impoverished 18-year-old boy who is accused of stabbing his father to death. Therefore, the spectator follows this uneven trial for not less than ninety-six minutes, which is of course a bit exhausting. However, you may be pleased when seeing the cast with Henry Fonda, which would be normal. Yet, he probably is the reason of the movie's recognition, because there is nothing else that distinguishes it from other courtroom films such as Liar Liar from 1997. Maybe, we are scandalmongers because you probably know Martin Balsam? Or John Fiedler? No, you don't? To be honest we think that Fonda, Mr Davis in the movie, or the juror eight truly makes the film. If the gamechanger, the one who was about to save the young boy by rebelling against the tyranny of the majority, was anonymous for the spectators, would people give the movie that much attention? We do not think so. Nevertheless, the themes addressed in this film seemed intrusting: the justice and the question of morality and values are omnipresent, but they would be the few positive points. In fact, it contains an underlying message about prejudicial actions, the difficulties to be a juror and even racism during the fifties. It provides an interesting perspective on the importance of being a juror and the possible biases that jurors could, and still can encounter nowadays. It is both dramatic and tense, and it is insightful in its depiction of various aspects of humanity. But we were unable to identify with this film as it was impossible to identify with any of the jurors, it felt like they were not communicating any emotion.

Moreover, the script may seem ingenious but if you dig a bit it is not really the case and almost becomes boring at one point. It was so hard not to fall asleep while watching it. We were neither surprised nor excited to see the film and after we saw it. Don't you think the story is a bit far-fetched? Twelve brains take ninety minutes to agree on such an obvious case? Of course, he was not guilty. But after all, this movie kind of shows how screwed up the American justice system is. The poor boy is found guilty before all the evidence were even considered. Logic would dictate that he is not guilty until proven innocent, but apparently only one brain managed to take that detail into account, which made the scenario a bit inconceivable.

To be the most objective as possible, 12 angry men is one of the films that did not aged well. Overall, this is a good movie if you like vintage (because it is trending again), slow-paced, and closed-door films. You can also go see it if you like films that denounce timeless issues that still occur today. Also, if you like Henry Fonda, you want to watch it because he still plays greatly. It can be a great old school classic, but definitely a waste of time for people, like us from Generation Z. If you are into more dynamic courtroom movies, we would advice you to watch more recent ones, such as ""Just mercy"" from 2019 or ""the Trial of the Chicago 7"" that was released last year!",3
12 Angry Men,"""12 angry men"" was really a disappointment for a guy like me who waited for 1 hour to watch a story in the film...but after an hour i have realized that how wrong i was to download such a film..i was so much desperate to watch dis flick and in the end it disappointed very much.

I've heard people saying it is a simple story though i din' found it simple rather i found it irritating. There was no reason for making such movie and moreover no reason to share a place in top 10 list.

I can not see even a single positive point about the film except few dialogues..few dialogues were excellent..henry fonda was average but unfortunately sidney lumet nowhere shows the direction which i was expecting from such a good director.

Just 12 jurors fighting on a murder and the life of the kid was in their hands. 11 were in the favor of GUILTY for the kid, while one was saying the kid on whom the blame was to kill his father was NOT GUILTY and after more than 1 hour of distracting and boring discussion the alone juror who feels the kid was not guilty was successful in changing the mind of other 11 jurors and in the end saved the life of the kid.

Watch it on your on sake.. 3.9/10.",3
12 Angry Men,"First I always try to see the good and try to dislike as less as possible when I watch movies or series.

I watched this movie based on the rating it got on this site. So after watching it I really dont get the average rating of 9.0 at all and its not because the movie is too simple or too old. It was just too easy to predict for me.

The second 8th juror voted not guilty I knew how its gonna go and end. Charakters were to easy to read (because they were so easy to read I could predict on who gon change their vote next). Some actors overacted way too much.

It isnt bad but i recommend no high expectations before watching the movie like i had.

Love.",3
12 Angry Men,"I can believe this movie take long time in same room and have a lot of details the the actors weren't convincing

and we cannot know about these case more than what they say so it's boring.

Especially when you have see it in the class and do argument about it! I hope I didn't see like these movie in the class, I don't why it has 8.9!

if i have to do it again i will watch the door door handle

it's more interesting

than watch these movie again C4",3
12 Angry Men,"I have tried, and tried again to like this film. But I fail after the first fifteen minutes. For a start it is a Henry Fonda vehicle based on a television play. And sadly it still looks like and feels like a television play. The line up of actors like Ed Begley, Lee J. Cobb etc is impressive and they act well if over theatrically. Fonda is Fonda and I repeat he is the star and he does his best to shrug off his usual coldness on film. I have nothing against his acting except that I do not respond to his way of performing. A little more warmth, and being less dour I would perhaps, and it is a big perhaps, to respond to him better. So this for me is one of the fault lines in the film and his stabbing a knife on the table is a great moment. Being a big star the moment has tremendous impact, and no doubt most audiences are caught. As for the plot of the film it is about a youth who has to all intents committed a murder and twelve jurors debate about his going to the electric chair or not. I know it was 1957 and just maybe it was too daring to ask but no one questions capital punishment in itself, and twelve angry men could dispute that in itself but of course it is not on the table. The film is often praised for its camera movements, claustrophobic towards the end and less so at the beginning. The only unintended humour for me was one of the more elderly men taking too long in the toilet. Or bathroom in ' respectable ' terms and the latter is of course used. No spoilers to the ending. But with signposts all the way a child could work it out. I also have not read in any reviews of this ' great ' film that the jurors are all baying for blood, and to get out of the room on a hot day as soon as possible. My opinion is I know a minority one, but for me the film does not dare to even question the biggest of all basic and human issues and that is if capital punishment is right or wrong in itself.",3
12 Angry Men,"""12 Angry Men"" (1957), I have heard people go nuts over this ""film"", time and time again. The hype was insane between everyone I've heard who mentioned anything about it or anything related to it. So, I finally gave in and put it on. What a major disappointment! It is, without a shadow of a doubt, one of the top 10 most boring films I've ever seen in my life. I've seen a lot of dull and boring movies, but this ""film"" excels at both of those aspects. This ""movie"" has a boring story, standard to horrible acting and a generic dull soundtrack. As far as the story goes, it's one of the most uninteresting, boring, unnecessary and unbearable I've ever seen. It's only 96 minutes, but it felt like I was watching it for days! The storyline is, 12 jurors argue on whether a person is guilty or not guilty. Seriously, that's the whole movie, just 12 boring characters sitting in a boring room talking. How riveting! Right? You might as well hide a couple of video cameras in a jury room and press record, same thing! Now, I have seen movies before that take place in a single setting from beginning to end. Some were good, some were bad. ""12 Angry Men"" is probably one of the worst examples of how not to make a film taking place in the same location. It was so dull, that I could barely fight to keep my eyes open! Another big issue is lack of character development. The main characters are cast as: Juror 1, Juror 2, etc. Yes, we do find out their names at the end when they introduce themselves. That's one of the biggest cardinal rules when making a movie or TV show, character development. This ""movie"" has virtually none of that. The only positive about this ""film"" is that it somehow inspired a lot of tributes and parodies on TV shows. Those were so much more entertaining than this pile of filth! Before you guys tell me, ""it's realistic, this movie is supposed to be as close to a real-life scenario as possible."" I'm all for movies with realism. When done right, it can be very effective! ""12 Angry Men"" is a little bit too real. Wow, I never thought I'd hear myself say that! Overall, the plot of this ""movie"" is so bad, that describing my feelings toward it as angry is an understatement. That's one of the two worst things a film can do; anger me, or bore me. ""12 Angry Men"" does both! As far as the acting goes, it's just as bad, unfortunately. From the whole entire cast! The only ones who actually seem to be trying are Henry Fonda, E.G. Marshall, Martin Balsam and Jack Warden. All of the rest of the performances were either bad or just plain boring. It's a real pity, because all of these actors are great in other movies and TV shows. What happened here? Finally, the soundtrack in this ""movie"" is overall very generic and not memorable in the least. There are a couple of parts of the film score that aren't too bad. The opening theme during the opening credits and the ending theme. As for the rest of the soundtrack, it's just a failing pile of trash. Now, let's get to the positive elements in this ""film"". Yes, surprisingly, this ""movie"" has some good things in it. All of the sets/locations and the special effects are good. The only thing that almost cost the sets/locations star is that it is in black and white. That just accentuates the boredom of the environment. But, it suits the story, or lack thereof, in this ""movie"". So, I still give it a pass at the end of the day. Finally, the special effects are good and still hold up to this day. My only nitpick is that all of the words in the opening and closing credits are all lower case. Did a kid write the titles and credits? Or, did someone forget to capitalize? ""12 Angry Men"" has found a place on my most disappointing films list and most boring films list. It's a real shame, because I really tried so hard to like it. But, it did next to nothing for me. I'm struggling to rate this ""film"" 2 out of 5 stars on my scale, which equates to 4 out of 10 IMDB stars. Just stay away from ""12 Angry Men"", it sucks, plain and simple. The sad thing is, that there are schmucks out there who like it, and some even consider it to be their favorite movie! Why? What are you all drinking? God forbid any of you watch an exciting movie, you may have a heart attack! ""12 Angry Men"" in my verdict is guilty of all charges. All it does is remind me of how much I hate jury duty!",4
12 Angry Men,"""Life Is In Their Hands -- Dealth Is On Their Minds!"" A tag-line of 12 Angry Men.

12 Angry Men had 3 nominations for Oscars and won 13 other awards, but it does not mean that every one will like this movie. While the movie started with the dark and white atmosphere it gave me a tiresome impression. 12 men were just sitting in a room quarreling and sometimes murmuring and muttering. Are movies only providing human acting and talking?

Teenagers like me like to have something much exciting, but not sitting dully in a room. Secondly, I wasn't engrossed in the Juror quarreling during the film. I don't think most of you are interested in others' affairs, especially others' conflicts. Also, as the tag-line shows, the life and death of the boy is in their hands, but how about the audience? It seemed that we have already been left out. In addition, Henry Fonda is a good actor, however, when the movie ends, I think everybody would have asked ""Is that all?"" I still had a hope to see anything unexpectedly broken out before the ending, but what a pity that it did not happen.

It may be a great masterpiece to most of people but I hardly have a slight interest on it. My comments might have changed if the 'debate' had an unpredictable result.",4
12 Angry Men,"The is nothing but 12 men in a room arguing. How boring is that. That is totally boring. This movie got an 8.9 because people like boring movies. I do not. 8.9 this is an overrating and boring movie. The story line is awful. I am warning you. Do not lesson to the hype. Do not wast you money. And do not wast your time. Do not see this boring movie. I do not know why people like this movie. How could you have fun being so bored. This is a very boring drama. Good actors wasted they talent in this movie. This movie is pooh pooh. Pooh pooh, pooh pooh pooh, pooh pooh. Do not see it. Do not see it. Do not see it. It just boring old pooh pooh.",4
12 Angry Men,"12 Angry men is a film in which maybe those over 25 would enjoy. It explores prejudices and preconceived notions which people had in the 1950s. Actors such as Henry Fonda, Lee J. Cobb, Martin Balsam, Jack Klugman, Jack Warden, E.G. Marshall, and Ed Begley give good performances and make their characters believable. Without these good performances, it could have been a boring movie with meaningless discussions in the jury room and in the court room. These talented actors bring life to the movies. The movie could edit out 5-10 minutes. It is a classic so it warrants watching. Otherwise, a bit slow. The movie had a predictable outcome.Watch it alone for the performance of it best actor, Henry Fonda.",4
12 Angry Men,"I don't see reason why this would be one of top 250 movies. Definitely, I've seen much better many more ones. The only reason this deserves at least some rating is because it is good for such old times for which I have less expectations, because it shows something serious like how a lies can affect somebody's life and destiny, and because it teaches us some law terms. But the actors, location, events are so boring, nothing to see. Talk dominates, and more like political ones. Maybe good only for law lovers, workers, students who love it or learn about it or it is their career.",4
12 Angry Men,"For its time, this movie must've been excellent. However, today it holds up as a good older movie that was filmed in black and white with many other older films in its time, shortly before, and shortly after surpassing it. Films such as Casablanca, Vertigo, North by Northwest, Gone With the Wind, Some Like It Hot, Sunset Boulevard, and many others are equally as good for this time period, and some are much better.

While I did appreciate and respect the movie and even liked it, I was very surprised at how high it was ranked on here at number five. There were no major plot twists, surprises, or even tour de force performances that you would also see in some other black and white older films. The concept was very interesting and kept my attention, but even some of the arguments and deductions that the jurors made were not truly logical. Some of them were intelligent, like when Henry Fonda measured the amount of time it would take for the older man witness to walk to the door, as well as when he proved he could purchase the weapon, but overall some of the points made were guesswork.

The truth is that at the end of the day, the director decides to paint Fonda's character as an ideal perfect person while clealry letting the culprit, likely guilty, walk free, which I felt betrayed the script's ambiguity. And to be totally honest, it would have been a much better movie, warranting a ranking of five all-time, if there was a plot twist that one of the juror's arguing for guilt was indeed the actual culrpit- a twist I was waiting and hoping for that I never got. Instead, we get a glorification of Fonda's character to the very end, ironically an antihero that wasn't truly meant to be that allowed the guilty one walk free.

6/10.",4
12 Angry Men,"In every which way this movie is overrated aside from maybe the acting and even that I believe is good but not great.

The lone juror who voted not guilty initially (played by Henry Fonda) did so at the time solely on the basis of the fact that he ' 'could possibly ' be not guilty and he just didn't know. That in no way qualifies as not beyond a reasonable doubt. It's become a myth that beyond a reasonable doubt means with 110 % certainty. Saying you don't know with no real basis for it doesn't mean not guilty. Or saying the case was too perfect, so therefore it raised suspicion that he might actually just not be guilty is reckless and irresponsible and yet this character is the protagonist in the story. He did in fact manipulate others very early on based on emotional appeal and not case facts.

Further , the juror goes beyond the evidence presented at the trial and even asks the shop owner about the knife. The juror is going way beyond his responsibility and this would be considered a mistrial. The job of a juror is not to imagine themselves as a defendants lawyer, it's to follow each fact presented.

I understand it's just a movie, but it's also a classic and is deceptive for how a jury should operate. It is so unrealistic that it's just silly.

Another odd thing I couldn't figure out was the non stop bantering about how hot the room was. What was the significance of that? We get it, they all wanted to be out of there. It just came up way too often. Watching them all sweat and work on turning on the fan just was a waste of time.

Lastly, all the characters reminded me of a modern social media comment section with some trying to be civil, some name calling, others yelling at one another. By the end of it, like the characters you want it to be done with. Perhaps that was the point ?

Anyways I just can't see the appeal with this version of the movie or its remake. Plenty of other movies about justice available to watch that are not only more entertaining , but also more realistic.",4
12 Angry Men,"I'm going to be contrary. The movie is about as preachy as you can get. The 12 jurors are all cartoonish stereotypes, locked into their predictable characters. The unlikeable characters, of course, all make vacuous, absurd arguments for there position, while yelling and gesticulating. The characters we're supposed to like all make calm, reasonable arguments.

The morality is laid out in stark black and white. No grey, no ambiguity, no difficult choices. Me, I like a movie with a dilemma, and some ""lesser of two evils"" choices. Each character should also be a mixture of good and bad and grey.

Don't you get tired of Hollywood clonking you over the head with a moral lesson? Especially when Hollywood isn't any better than the rest of us.",4
